video_id,trending_date,title,channel_title,category_id,publish_time,tags,views,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,video_error_or_removed,description
IpoEHPlD0Pr,24.17.04,Official Science & Technology Highlights,Channel_4558,12,2024-04-14T20:00:00.000Z,vlog|trending|2024,19434,1209,114,232,https://i.ytimg.com/vi/ayDS0edVWiR/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
iIrr1D5Amab,25.11.01,Top 10 Entertainment Moments This Week,Channel_896,17,2025-01-08T15:00:00.000Z,review|live|vlog,7048,149,8,111,https://i.ytimg.com/vi/D_Z9kDMxlCl/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
vE5ExFzggqv,24.30.08,Official Entertainment Highlights,Channel_1492,6,2024-08-27T16:00:00.000Z,music|2024|trending,109967,2706,1089,116,https://i.ytimg.com/vi/2lsuPjjKxvc/default.jpg,False,False,False,"Auto-generated sample description for Entertainment video.
Second line inside a quoted CSV field."
-2U8ufUH9ZV,24.19.06,Reacting to Entertainment Trends,Channel_769,6,2024-06-19T09:00:00.000Z,2024|vlog|live,14820,822,134,271,https://i.ytimg.com/vi/ON_OfDV876H/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
8UL11x2jLKr,24.16.04,Why This Entertainment Video Went Viral,Channel_2825,6,2024-04-16T15:00:00.000Z,trending|live|vlog,4466,332,17,44,https://i.ytimg.com/vi/aUcuR719Q7f/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
6zZY4VTZxjK,24.04.11,Why This Entertainment Video Went Viral,Channel_4385,8,2024-10-31T21:00:00.000Z,vlog|music|official,10211,646,39,25,https://i.ytimg.com/vi/gcNelVbsQlY/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
5vqVHuFXHD5,24.16.04,Behind the Scenes: Entertainment,Channel_28,6,2024-04-13T10:00:00.000Z,vlog|review|trending,86095,6181,442,1089,https://i.ytimg.com/vi/pD8NPkSxv7a/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
nChml4LPWXb,25.01.01,Entertainment Compilation 2024,Channel_4187,17,2024-12-30T03:00:00.000Z,official|review|trending,31106,929,254,587,https://i.ytimg.com/vi/uzZUboOPbIY/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
p6RtWgkuepY,24.02.05,Behind the Scenes: Entertainment,Channel_3098,8,2024-04-28T08:00:00.000Z,trending|official|music,36971,1886,75,629,https://i.ytimg.com/vi/SAcCC8Mr87b/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
IwVJ2CwbhCe,24.15.01,Why This People & Blogs Video Went Viral,Channel_3858,10,2024-01-15T04:00:00.000Z,music|trending|2024,3478,157,12,11,https://i.ytimg.com/vi/qKY7kbEz-4c/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
gFPcqGj5CQZ,24.05.12,Behind the Scenes: Entertainment,Channel_2768,8,2024-12-02T04:00:00.000Z,review|official|vlog,40757,1669,233,603,https://i.ytimg.com/vi/ts_KXfpke-W/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Za-bu_NSuqh,24.19.06,Behind the Scenes: Entertainment,Channel_1017,17,2024-06-16T01:00:00.000Z,review|official|trending,10837,467,105,89,https://i.ytimg.com/vi/qYk4ojAwapf/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
aUcPRoc6buH,24.17.06,Behind the Scenes: Travel & Events,Channel_4245,5,2024-06-14T17:00:00.000Z,2024|official|vlog,12068,437,98,157,https://i.ytimg.com/vi/JEslUEuQ7GI/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
WZQ-5IR4Snq,24.19.11,Entertainment Compilation 2024,Channel_4269,6,2024-11-15T07:00:00.000Z,trending|music|review,149027,11028,454,1375,https://i.ytimg.com/vi/6MtLSrBgUh2/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
f0uMoagxX9o,24.06.05,Top 10 Entertainment Moments This Week,Channel_194,6,2024-05-04T13:00:00.000Z,review|vlog|official,2718,94,3,13,https://i.ytimg.com/vi/1kLn-d4eByj/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
N9uqqn1Gne9,24.01.05,People & Blogs Compilation 2024,Channel_3473,10,2024-04-28T13:00:00.000Z,vlog|music|review,73847,3262,275,1249,https://i.ytimg.com/vi/_qqzC9r7Z3G/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
biO0CfSab8Y,24.07.07,Official Entertainment Highlights,Channel_3857,8,2024-07-04T04:00:00.000Z,music|trending|official,179103,8448,960,587,https://i.ytimg.com/vi/bGflF8Pzzse/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ldflP6wfx1h,25.08.01,Entertainment Compilation 2024,Channel_3586,8,2025-01-08T03:00:00.000Z,live|music|trending,75021,1364,712,1238,https://i.ytimg.com/vi/S4x8I7ucICP/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
qyDfOGRqY6j,24.07.09,Reacting to Entertainment Trends,Channel_4703,8,2024-09-04T00:00:00.000Z,official|vlog|2024,53674,3598,159,918,https://i.ytimg.com/vi/fTzkqWhnymz/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
SQlWMkwjhUV,24.10.07,Official Film & Animation Highlights,Channel_1163,14,2024-07-07T08:00:00.000Z,official|live|review,5708,345,12,86,https://i.ytimg.com/vi/XmkwoRyOZof/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
VtiQt2_Dm8b,24.07.09,Entertainment Compilation 2024,Channel_4413,17,2024-09-03T18:00:00.000Z,live|review|music,49447,3743,464,93,https://i.ytimg.com/vi/FvRE1eKBvgw/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
k0GaXpE-kSL,24.22.04,Behind the Scenes: Entertainment,Channel_294,17,2024-04-21T17:00:00.000Z,vlog|live|trending,112396,4006,664,112,https://i.ytimg.com/vi/qI71-AykJlq/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
SrBqYd7vYxU,24.09.05,Reacting to Entertainment Trends,Channel_327,17,2024-05-07T12:00:00.000Z,review|2024|music,81111,1932,196,414,https://i.ytimg.com/vi/kB4c_Y2w329/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Ba56GlQJuhr,24.08.02,Behind the Scenes: Gaming,Channel_264,13,2024-02-04T22:00:00.000Z,trending|vlog|music,1926,152,18,24,https://i.ytimg.com/vi/UWiByPfQ-aO/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
X6VSNIErW0a,24.02.12,Reacting to Entertainment Trends,Channel_1545,6,2024-11-28T04:00:00.000Z,live|review|trending,6606,515,33,50,https://i.ytimg.com/vi/dkcbR4Pgzah/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
aShRYfC7KtX,24.29.09,Official Science & Technology Highlights,Channel_3353,12,2024-09-25T12:00:00.000Z,vlog|live|trending,5698,171,22,84,https://i.ytimg.com/vi/3AFr0eCSlDk/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
FJvMV70PQeD,24.09.08,Official Entertainment Highlights,Channel_4354,8,2024-08-08T22:00:00.000Z,trending|live|review,71550,3532,635,209,https://i.ytimg.com/vi/Dll8385NLx6/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
ZLzAWzSJ7he,25.06.01,Why This Entertainment Video Went Viral,Channel_23,17,2025-01-04T05:00:00.000Z,review|music|vlog,24858,313,206,67,https://i.ytimg.com/vi/b2z8fm7HGKb/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
qgC7B382Ptc,24.13.12,Official Entertainment Highlights,Channel_505,17,2024-12-12T02:00:00.000Z,official|trending|review,24924,897,185,148,https://i.ytimg.com/vi/gVLnyLtl17a/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
fNIK7hNC2oa,24.23.09,Behind the Scenes: Entertainment,Channel_3224,8,2024-09-22T18:00:00.000Z,2024|official|trending,174714,10502,205,1698,https://i.ytimg.com/vi/G-eou6kbDwE/default.jpg,False,False,False,"Auto-generated sample description for Entertainment video.
Second line inside a quoted CSV field."
r6w4_kSUnhv,24.27.05,Reacting to Entertainment Trends,Channel_855,6,2024-05-25T12:00:00.000Z,trending|2024|music,52311,860,52,551,https://i.ytimg.com/vi/CpbRNZwdfYz/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
D0_IRx3OMc3,24.04.10,Top 10 Entertainment Moments This Week,Channel_4874,6,2024-10-01T07:00:00.000Z,live|trending|2024,28199,1395,188,92,https://i.ytimg.com/vi/hhyIzAPQyT-/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
4YFLxow7ZMy,24.11.07,Entertainment Compilation 2024,Channel_1820,8,2024-07-07T05:00:00.000Z,music|live|vlog,714,55,0,12,https://i.ytimg.com/vi/-zqoRmbudtB/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
4DCqh7-i4xq,24.24.12,Official Entertainment Highlights,Channel_4282,8,2024-12-21T20:00:00.000Z,live|review|vlog,189537,11368,974,1974,https://i.ytimg.com/vi/3SJ3nwpBhVc/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
LmuSH_xGpYR,24.21.09,Official Autos & Vehicles Highlights,Channel_513,9,2024-09-18T21:00:00.000Z,review|vlog|music,10996,489,8,117,https://i.ytimg.com/vi/E_7Lxqlrgue/default.jpg,False,False,False,Auto-generated sample description for Autos & Vehicles video.
uRILCL6fA_E,24.19.05,Top 10 Film & Animation Moments This Week,Channel_4261,7,2024-05-17T04:00:00.000Z,review|official|vlog,102113,7313,798,1880,https://i.ytimg.com/vi/vgHI9_NpTsS/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
tJM1Pl5w9N9,24.07.01,Behind the Scenes: Entertainment,Channel_729,6,2024-01-07T12:00:00.000Z,official|live|review,5146,92,20,21,https://i.ytimg.com/vi/wkzuxlZbOlS/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
3m5yYkxcvf8,24.26.02,Reacting to Entertainment Trends,Channel_2413,8,2024-02-25T21:00:00.000Z,2024|official|live,43129,2305,93,745,https://i.ytimg.com/vi/Gn33-seb3XG/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
_DWQvFF9aXA,25.09.01,Entertainment Compilation 2024,Channel_2087,6,2025-01-05T01:00:00.000Z,official|music|2024,39263,1476,356,135,https://i.ytimg.com/vi/HQvOjvdBfd0/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
-UJo7acAqk5,24.24.06,Behind the Scenes: News & Politics,Channel_4200,2,2024-06-20T09:00:00.000Z,live|music|review,638,34,5,4,https://i.ytimg.com/vi/JQUX1K-CeXm/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
g1SzxTyhIe2,24.14.08,Official People & Blogs Highlights,Channel_865,10,2024-08-10T12:00:00.000Z,music|vlog|review,32200,1926,146,167,https://i.ytimg.com/vi/Xn3BA6P9qs2/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
zg0VObUol-S,25.03.02,Behind the Scenes: Entertainment,Channel_3914,8,2025-02-02T04:00:00.000Z,vlog|official|live,4362,267,40,55,https://i.ytimg.com/vi/gTPrqRDLphA/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
r2YqTaBB3Fh,24.27.02,Behind the Scenes: Travel & Events,Channel_3183,11,2024-02-26T12:00:00.000Z,vlog|music|review,48213,2914,78,597,https://i.ytimg.com/vi/6x1G6DU0NMl/default.jpg,False,False,False,Auto-generated sample description for Travel & Events video.
mOY_wu1kXjM,24.12.08,Entertainment Compilation 2024,Channel_1266,6,2024-08-12T20:00:00.000Z,vlog|2024|official,485232,36301,3785,7134,https://i.ytimg.com/vi/cLoUlIrdxSN/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
keVJto5MtiJ,25.20.01,Entertainment Compilation 2024,Channel_3473,17,2025-01-16T17:00:00.000Z,2024|official|live,233381,7724,404,2552,https://i.ytimg.com/vi/Fra9a_fJbOh/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
A89YdBqrJbE,25.24.01,Official Entertainment Highlights,Channel_4109,17,2025-01-20T16:00:00.000Z,trending|music|2024,282930,13352,1097,3421,https://i.ytimg.com/vi/yzkro-gOy56/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
6N14ll366Qo,24.13.06,Why This Entertainment Video Went Viral,Channel_490,17,2024-06-13T22:00:00.000Z,vlog|2024|review,42628,3365,183,197,https://i.ytimg.com/vi/nAolH-D0kvt/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
6ChsfRXJN9q,24.20.07,Top 10 Entertainment Moments This Week,Channel_2751,6,2024-07-17T19:00:00.000Z,music|live|official,588,38,4,2,https://i.ytimg.com/vi/Zp3_l9wP0qM/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
s0nnb0piTKH,24.10.08,Why This Gaming Video Went Viral,Channel_2596,15,2024-08-09T02:00:00.000Z,vlog|music|official,5140,135,27,77,https://i.ytimg.com/vi/wzR7Bd51Ldg/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
ORUo0Ps-Oy_,24.06.06,Film & Animation Compilation 2024,Channel_1164,7,2024-06-02T22:00:00.000Z,vlog|review|live,37042,2112,158,725,https://i.ytimg.com/vi/iOtjNWMu4oF/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
LrZOHcV_4xl,24.15.06,Reacting to Entertainment Trends,Channel_1630,8,2024-06-15T14:00:00.000Z,vlog|review|music,23262,749,26,436,https://i.ytimg.com/vi/xVnakm-1-F6/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
Vn_kCty71I3,24.29.08,Reacting to Entertainment Trends,Channel_2960,6,2024-08-26T02:00:00.000Z,vlog|2024|official,27865,487,116,74,https://i.ytimg.com/vi/WeJAPUSEeyC/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
EtjgwTrZaTI,24.16.10,Why This Gaming Video Went Viral,Channel_2031,15,2024-10-12T20:00:00.000Z,2024|official|live,1616,24,2,30,https://i.ytimg.com/vi/2QItiOYcVxM/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
k_FSPQ2AeBH,24.18.09,Science & Technology Compilation 2024,Channel_3648,12,2024-09-14T14:00:00.000Z,trending|official|review,8552,282,14,150,https://i.ytimg.com/vi/syvK9fWoeDF/default.jpg,False,False,False,Auto-generated sample description for Science & Technology video.
FmBBFkZb-Sm,24.26.01,Official Gaming Highlights,Channel_1563,15,2024-01-24T08:00:00.000Z,2024|music|official,17772,708,27,284,https://i.ytimg.com/vi/PIPvXOhixES/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
eRjBR-hJyPO,24.01.07,Top 10 Entertainment Moments This Week,Channel_1507,17,2024-06-28T01:00:00.000Z,live|review|2024,401160,10630,3545,5541,https://i.ytimg.com/vi/j9D6YuypGCd/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
7hgRHrP8_DZ,24.20.08,Why This Gaming Video Went Viral,Channel_1040,15,2024-08-19T18:00:00.000Z,official|vlog|music,6181,437,33,35,https://i.ytimg.com/vi/iT37OMjqM7H/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
RQWkgE__zvu,24.16.06,Reacting to Gaming Trends,Channel_4614,13,2024-06-13T22:00:00.000Z,vlog|live|music,52296,4133,70,379,https://i.ytimg.com/vi/TO-ioLOJ83D/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
szixEkwqbkn,24.17.10,Behind the Scenes: People & Blogs,Channel_4451,10,2024-10-15T19:00:00.000Z,official|music|vlog,7415,516,47,97,https://i.ytimg.com/vi/227zVuPzed_/default.jpg,False,False,False,Auto-generated sample description for People & Blogs video.
sdVTNbiJ2-C,24.27.04,Why This Entertainment Video Went Viral,Channel_4006,8,2024-04-24T11:00:00.000Z,2024|trending|official,9647,182,91,183,https://i.ytimg.com/vi/xrEYUfryRLm/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
jueu3g21Sfu,25.18.01,Official Education Highlights,Channel_3806,4,2025-01-18T17:00:00.000Z,trending|review|2024,389,7,1,4,https://i.ytimg.com/vi/gpprstF4nIX/default.jpg,False,False,False,Auto-generated sample description for Education video.
Q3zAxcEGk4N,24.20.06,News & Politics Compilation 2024,Channel_3015,2,2024-06-19T07:00:00.000Z,review|2024|official,8619,313,29,43,https://i.ytimg.com/vi/Dw5-egvkwAd/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
ZfGLH5Slj_m,25.31.01,Why This Entertainment Video Went Viral,Channel_1120,17,2025-01-28T20:00:00.000Z,music|review|official,854468,40480,7750,14513,https://i.ytimg.com/vi/gUZ9WDNbdC1/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
hOhBgDX_irU,24.24.04,Official Gaming Highlights,Channel_3902,13,2024-04-20T17:00:00.000Z,vlog|review|official,10452,712,76,36,https://i.ytimg.com/vi/xjXEXmafaRp/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
nlpOKJtpnzq,24.28.10,Official Gaming Highlights,Channel_4405,15,2024-10-26T20:00:00.000Z,live|vlog|review,3624,224,25,53,https://i.ytimg.com/vi/E0Ha8h7G_-t/default.jpg,False,False,False,"Auto-generated sample description for Gaming video.
Second line inside a quoted CSV field."
QiFU7eYGsjv,24.19.07,Why This Entertainment Video Went Viral,Channel_1087,17,2024-07-19T18:00:00.000Z,live|official|trending,252881,5275,1739,1832,https://i.ytimg.com/vi/Mpkm6GqJctk/default.jpg,True,False,False,Auto-generated sample description for Entertainment video.
-a9_4DtjaPu,24.04.12,Why This Entertainment Video Went Viral,Channel_4755,17,2024-12-02T16:00:00.000Z,vlog|official|live,44163,501,131,114,https://i.ytimg.com/vi/NagrcZdrbny/default.jpg,False,False,False,Auto-generated sample description for Entertainment video.
PlDF2icp-_h,24.20.05,Behind the Scenes: Gaming,Channel_681,15,2024-05-19T06:00:00.000Z,live|music|2024,4211,204,21,44,https://i.ytimg.com/vi/a9jLxJgJPNH/default.jpg,False,False,False,Auto-generated sample description for Gaming video.
5XPmVJl4N34,24.15.11,Film & Animation Compilation 2024,Channel_3874,7,2024-11-12T10:00:00.000Z,2024|music|vlog,49433,3378,59,913,https://i.ytimg.com/vi/GGYkTp97hZI/default.jpg,False,False,False,Auto-generated sample description for Film & Animation video.
xvpjGGJ2kjk,24.11.01,Top 10 News & Politics Moments This Week,Channel_647,2,2024-01-10T02:00:00.000Z,vlog|review|trending,11047,852,26,165,https://i.ytimg.com/vi/Z5oABiQUxHL/default.jpg,False,False,False,Auto-generated sample description for News & Politics video.
